AccountNumber,Balance,AccountType,LinkedCustomerID
GB24XMIT96519522861148,41201.63,Checking,88cc9f70-eacb-4fb7-8ff2-83c3776275ba
GB84LMZH49700318864558,413688.1,Business,ca613920-9936-4836-a967-0558e51992e3
GB91TSJT19373989108943,876917.38,Savings,a4241908-8306-47eb-92cb-9fbd85fc2543
GB43GQJH94258768934534,215370.69,Savings,3ee259d3-4816-4ef0-b498-6157ae1a491a
GB30DPRY02265660105108,361724.2,Savings,dd1801e7-3926-41ff-ab09-2ba9c5c5d3b7
GB76TWKV44454889295565,896022.06,Savings,f3158c75-5cb3-4d68-844c-f3bed3071ecd
GB72JCMG39449754554307,42099.44,Savings,6aef2857-47c8-444a-985e-07b2f3220c0d
GB68ELTD55740270822501,707471.06,Checking,987e19b0-56b6-471b-8cbc-4e08cffbedfd
GB14HFZJ92564854832707,994087.58,Savings,5def71c3-d3f0-4f8c-87c1-80a60b15a626
GB93KQIM25690468020820,941594.34,Savings,3b46117a-8586-4912-a95f-d95213e512d0
GB37TLTF70708275900728,668692.74,Business,ec94b0a8-59f9-4682-932b-8919e32b0273
GB98SRBC95769751072087,574892.81,Business,1493b3fa-f779-475a-bcbd-8afbb0ecbeec
GB24PHYI38071536854593,946094.41,Savings,4dfcf8d4-baf9-4e91-8f2a-b3d978af0798
GB94ILNF15316778789011,717805.35,Checking,2f37675d-b5b8-43ec-90a5-a7aea3e73d84
GB47OQPV90599369590024,254906.61,Business,193d2587-6a81-4a95-bde3-e20d579f4091
GB52RDPN28538784798956,284110.7,Checking,bfe4a406-e6de-4c0b-8e43-1445629edea2
GB76QBRG06633220546243,454706.88,Savings,2bcb1961-8a32-4225-93c8-925e2dfeef67
GB72BXJU10233971807504,656219.29,Savings,8750ecfb-496e-4fc1-8315-ef160c54ecd7
GB88XWUE56478768758812,287708.0,Checking,4e356722-edae-455e-94e7-e9b525023b59
GB39NXWO83278754752123,819120.06,Business,e078b5c4-c4a3-478c-a4b3-e72f86268db0
GB76KBSU14910824512573,462531.82,Checking,075dc5c2-2a72-4b08-b830-4d2d1aba5d75
GB35LXPF19489330558675,649223.81,Business,c2494d7d-16f6-45b2-906b-0d469f120b01
GB29AVKE88960867815612,86362.92,Savings,cd34e082-1cb1-4c0c-91bb-b303283b1114
GB42MXVP14430019842252,541333.54,Savings,3d6c2140-55d7-4686-a2c5-650263856a2d
GB89MTEV01230383760483,488801.2,Checking,0bd0be0c-2d14-4194-8cb8-247d808ce818
GB50CKCQ48385478038418,287814.86,Savings,23e94d2a-6264-4378-a7c0-bd00fc6177c3
GB86ZOVT22714640012863,702755.75,Business,62211a2f-12fb-4ce6-8468-0ada330b89df
GB21ABMQ70298486512620,697266.59,Business,bb6219d6-a743-4e43-807a-ee05e126b7bc
GB48SFED67385732409564,480441.57,Business,e9f13f23-9e3f-4310-aabe-0faecdcd0fac
GB12RPQS63444627995250,225126.78,Business,a1de5be6-1423-4c3e-a8b0-366a8c3595ab
GB34TJET86277600062230,854011.51,Business,b742127b-9bc6-4af6-988a-f499e41fa968
GB44LHTM90136204929781,608748.91,Checking,b301f03e-1296-485b-87ec-33374927f3d2
GB39TYJC86512348147510,794634.02,Savings,c1c002fd-1744-4f0a-a2ca-25ca0fbc3125
GB38LWQR99796592832835,696848.48,Savings,fc74ded6-7135-4934-8dc9-57914adb13d5
GB29CGPL86932872975535,540087.51,Checking,d3d27470-7e20-404a-8460-931e75910551
GB89SVNS49947623415422,325006.02,Checking,9434f225-8bec-441f-b1db-42793beef8ff
GB60BITK22334834650229,567399.78,Savings,a8fc79ad-7d8f-4e13-8d42-0f84076cfbe0
GB05FBBT80409040311023,403321.27,Checking,22b0fd20-de2f-4742-b16b-66f78b6e41ea
GB95FYOB20607291952424,444846.07,Savings,02533f2d-4218-47d3-8b24-5f798714ce70
GB24IQUN73357779645840,911982.54,Savings,b1f4ed0b-2c17-4991-b446-77fd0f209b26
GB76TLLC37633147010214,267871.12,Business,6420c3c2-ac66-4ebd-89b4-04e8ba9c6666
GB79OURO53271116708791,600.5,Checking,241e64d9-e38d-49f9-8f18-e6a6e00cb3ed
GB71OUTM89064284340922,466614.73,Checking,3a1bbe88-85b4-4fd4-a936-0ef851a3da22
GB98YCVC76556373802801,283594.47,Savings,3e83ff11-df26-40a7-b0a8-7c41882c5aca
GB59TYCZ39106745470348,760559.02,Business,31d31031-2540-49db-8bda-a510bf6df857
GB38LFIM11517392097213,811669.7,Checking,8015e2ae-0b7b-4229-a4c8-f2afc0dc780a
GB16FATP63396189918767,983649.27,Savings,526d43db-0236-4888-b524-295032b1d354
GB86PLLO39426122660219,390059.27,Savings,ccb6c6b7-40f7-4e03-8a38-a037b5d4b565
GB25NLCR20643096992920,811249.83,Savings,19c605d0-5ce0-411c-bef7-787bac96b35f
GB56EOQP56551017551967,482352.07,Business,3bb866a4-ffa4-48a4-ba45-e5f9de9c6d15
GB77GGUD99025212145815,969461.1,Checking,2d153a68-6c36-4479-b890-625f2eee4f06
GB41WOAU06476633325213,280312.67,Savings,49abe860-85fc-4f16-a182-259d7f1085e8
GB54XSIW57421870192030,128930.37,Savings,e827d0bf-da91-439b-b7cf-0339694f1967
GB96VIVR48264686475774,182097.4,Savings,0d1afba6-77eb-4f22-add6-5cd26a4e2a30
GB15UKOC19124965765996,284016.09,Checking,842769ef-6196-4f64-b5a5-8cdb46048e99
GB32EAQC82925035270366,550576.53,Checking,bba6b641-06ba-499b-96d6-042877a43458
GB05MRFB06258838703318,636710.2,Business,6de434e6-0736-4872-8d44-37f03f7ea91a
GB40URIW24587869321610,113479.16,Savings,ef004dad-7ef5-4be4-98f6-331abfbb7a88
GB66KZLZ66861615192970,349347.26,Savings,39f58090-d7a6-4bf8-b10f-27df7746df12
GB38RVVH19907903671663,310900.19,Business,279c6cef-3d56-4377-adff-1b67930a8fbb
GB30WSDM23833018223762,480066.1,Savings,43be796c-1e30-45d3-a0ff-1dfda415e604
GB14YNQW09243249075061,856542.37,Business,6b45a96f-2440-4e97-8e11-c4bf02d7be95
GB89UTYA16997325541480,267909.17,Savings,8a2ca185-4997-4b96-ae73-472c11f0ce7e
GB41VYQG18831268505728,926200.72,Savings,92eef796-ca41-45b1-8820-891b501a1076
GB43BZVZ89354007817916,116301.6,Savings,c885347e-2338-4c3a-adc5-65da750b49af
GB31GMVC12840817811886,50222.09,Checking,b95114d7-2aae-49d4-9146-d9b8b3b20e43
GB38PLCC27460213350707,907781.71,Savings,8f13656b-e28f-4fe0-9610-768ca3f53e4a
GB04LKMB73944033467702,294568.75,Business,97cd83f6-9ad4-4fdd-9276-4736ad01295d
GB60UPVA51885374779280,943558.99,Checking,76685901-fd6e-4ce2-8148-a04af49c9ff1
GB65FHRS54414694509125,622088.98,Business,b30f9db1-8127-407c-939f-a711ae85d1a8
GB38SURK45760050370152,208537.85,Business,1dcffac1-5a47-4abf-99fb-474094e9d4ad
GB58XXZV85516878094389,438422.95,Business,4a1d4d58-6fde-49f3-be79-fcebeea32104
GB66OFWJ67967000552313,840071.35,Business,c06fc418-b27d-4e38-a2a8-c42864b8851a
GB24EFTB18794399363788,671013.76,Savings,372993e7-c9e3-4635-85d4-6d6f0d092a45
GB30VDRB77298585958677,94962.04,Business,410776fe-851d-497b-ae6e-d63ffeb557ba
GB08OOGT81941145969782,659476.45,Checking,f4ee1e88-8c5a-40cf-9c99-df5c2818a6d1
GB98HNWT53030701704802,633540.57,Checking,e7cd0456-5e5a-4a44-bc34-23e934e48a0c
GB47ABXL58709308672044,171544.22,Business,c1c64560-07f8-4d33-aff9-994d986fcca2
GB31WVFE29328581911139,643567.49,Savings,1e8dad5e-18b9-452b-93e9-6fe3e89caa5f
GB28JDBY33461162769464,856509.44,Business,a4bade09-6ead-4d1e-a0ed-e184b0e24433
GB12IJRL43641359737940,673303.76,Business,b939000a-78e0-4c47-9934-043b01525d3a
GB67QWRI99946133794066,97305.76,Savings,e62b67e9-e8e0-4617-85fc-155e24ae7567
GB85GGYB54235517302057,148036.65,Business,e31d6f7d-68e3-435c-a3ff-4a061777375d
GB53CCCC18336669616335,74352.9,Checking,a8704917-bbb7-4bf4-9be3-66c70ca01350
GB84FLLU64005527028513,155923.73,Savings,7812f6a0-1d4b-404e-9079-552032a89f19
GB53DQFJ47545282426426,696238.7,Business,5261e3d6-4da3-4b7c-9101-a1941a0b73b1
GB60OQMX20729666345609,949662.6,Savings,7b26b346-edf6-46b9-b763-8b22531800c7
GB87PPDR16308473086768,196508.43,Savings,a09b4827-b9fc-41fb-a796-706f7a2f177a
GB78MBLV52560427495467,824651.28,Checking,88ab4bba-7ffb-4976-b877-3a172eb6edef
GB30GUYH04203614738079,774947.54,Checking,c424e553-fff4-41a1-a5f6-35f4757f86fa
GB97XGQU66901750079561,28110.29,Savings,91ec84f7-1e21-4032-b74e-92dc556d0340
GB28VTAE96690108913717,647878.54,Checking,f73de467-27e7-47f6-9847-b18d6c3364a8
GB85LNJK49271076773593,404991.18,Savings,686a29bc-dd13-4325-a0ae-7160752596c5
GB52AQGL21357400036793,448594.89,Checking,b65b8bb7-5990-41eb-8b5b-33848a52ff50
GB83ETDS14818045595747,14461.69,Checking,18772d0f-de8f-4190-a748-45411b15a94d
GB49BXFT69587831637545,343042.15,Business,e721b53e-7aec-4c6e-8838-ee8cfb37dd61
GB24XNUC75635725222923,802250.66,Checking,31b28834-504e-4a5f-b9ca-8337ddd04fd2
GB24JYCA05586017060678,944505.3,Checking,a976975d-b0ff-428c-ab61-4477f5b1f13a
GB16RNIT55688713464594,496095.4,Checking,dd0bcc52-2b1b-47d7-a801-8a1df13ace28
GB50UILW30882199020763,741718.84,Business,a1288f84-25ca-4545-80a9-96dadac11066
GB12NVGX14987431044422,348746.16,Checking,b5c149c9-7694-4d5a-9455-df02e9b7ceeb
GB12FBRV64466123691219,208420.12,Savings,c53ca312-e42b-4418-b047-9696fe02dd85
GB76MQPW12369245378556,719.22,Checking,33e5cddc-a9cf-4e22-aec5-63309decd51d
GB80GDVR91014497834181,647232.51,Savings,3ccb7a68-b1d6-4b56-8e13-6231431f8a52
GB25FNVN95736100555727,345722.38,Business,e5fe8d62-8024-41a2-9deb-03e40fe000bc
GB69ZWJZ28350125128201,227970.64,Savings,4c62a621-ac8b-44c0-952d-3f08dc191bd4
GB12ICYG45129715912057,429815.8,Business,b5b2002d-79e6-4192-a9ed-d2c5067627e2
GB64LTMP99444790990930,813528.2,Checking,a7eb0faf-4d20-4300-9819-e3c11675f3fa
GB23MLIK51271597626461,440842.52,Checking,e5ded478-484b-4997-8374-56a7df701fde
GB93CZSM96507663507240,605139.82,Business,69f0d403-9cb9-4c78-b905-a3d83224f53f
GB96PYRC15427468991537,956327.93,Savings,0af22ea7-be4c-4f9d-bf4d-8b3516b66b5f
GB09HIQX25529990496818,587196.72,Checking,bb6649e6-6acc-4821-afe9-26c31121d7ea
GB24OLYM55192364252766,1639.73,Savings,f85d81c8-c965-4b16-a96d-6bc43cec6262
GB78ANTZ95420829021305,3343.16,Business,bac723e5-0276-4b57-a319-a90c4b12762e
GB26YONO72559242579738,274304.06,Savings,28ef016e-29c0-4e48-9ad5-b63ff073e061
GB35TWVP65718204684648,852671.59,Business,180fd860-8774-43bf-8eec-07d30992159b
GB06XEDG16644049351516,217875.79,Savings,212115d3-82f4-47fd-9c59-37f22694c154
GB85VCON75517505903058,163670.19,Business,40565e6e-6e28-4e72-8f87-5bdb026a935f
GB26WNLZ62791019487840,850680.67,Business,b0b63548-1ffc-4cdf-8d31-848a2695054d
GB29XQOU96859647785687,9259.61,Checking,5699b018-a135-4d23-857c-aca528f0d390
GB76PNOD52683090187270,975107.4,Checking,61d6378c-db4b-458a-805f-705d3d0533b8
GB54JGNU48830283649396,863731.92,Checking,df0fdeb6-14b9-4550-9582-ca679a4bbfaa
GB21MFVE92068542750347,18918.77,Savings,76d548e0-7e32-4c92-9e53-1f76c5a3fd4c
GB21PCFQ01231973311322,228067.27,Checking,08a4699f-3bcd-456a-97be-142addd2dde4
GB80DGKF65236155654234,124776.03,Savings,d730bec8-8f36-4777-82f7-e7085d1fdbb1
GB74ZHAR97798811474531,417578.88,Checking,d7fe47b4-2a9a-4807-b9b2-ee26d1fbc3e8
GB90BPBM96231156880226,118959.78,Business,464b555a-3dc1-46d8-879b-234cfbaa4a2f
GB58IMAW96109777583067,984549.34,Savings,ebd950a1-391e-4aa3-86d7-74e411098ef9
GB20OSQA55147916849909,357544.9,Checking,b1d71314-5354-4192-9ad2-dea7384983c6
GB38NJOT04328582353306,666830.89,Checking,3ef48924-77de-430b-94cd-4d9e1c3c648a
GB26TSFQ05915643724680,958822.57,Checking,5b3f3cff-101d-4ff9-834c-e238b9441b44
GB78LPEJ52463330614965,178837.15,Business,734bb616-b11c-49ea-a1bb-922c410e185d
GB10AALL31069688797652,768355.64,Business,63a6924c-7846-4ed8-960b-efd26710b14e
GB84VCBH84739067709372,927399.89,Savings,d4824e73-6931-4fe4-b694-584b4ec891f3
GB64AGGH73776021354076,966656.42,Business,10e904a2-fca6-4b32-907a-c527dc780c75
GB47TWRB75614686338951,543867.24,Checking,7d64f3ca-99b2-4df5-bab5-749761fea653
GB54KWVV62332804626235,260142.36,Business,ee9ce0a5-4d18-47b6-a15a-357cece69385
GB21EOQJ53930464128567,726322.89,Savings,49270290-bd39-4d10-881c-5b8140a1e80e
GB89MHWB44827348291852,692995.99,Checking,0ed2f79c-e8ee-45e8-9a3c-0578237ffd2f
GB20JAHY30624931203640,682016.85,Savings,81bed768-e8bd-41c2-b06c-f140ab819089
GB47RTBP66031465916716,368692.88,Business,9c355cbc-39f2-494b-8148-2445e795eb58
GB43CAZB79603921219252,981447.51,Business,a94db785-f632-4c6b-998a-a25eccba460f
GB31VOGM77051126792136,28274.17,Business,e73a84c6-6034-4218-a3ba-cb225e5fea05
GB83SYYJ88550984658001,932821.69,Checking,dbf8771a-b9ba-4ab0-962d-7f96ab091a9d
GB36UMMO28588705046943,210630.55,Checking,646df0cd-dfed-42ac-a4e9-85adf56ad4cb
GB83EWIV96240352898415,57536.07,Checking,afd2f77b-7052-4068-a290-ecda57184fde
GB63ZSTS71990487918747,468044.07,Savings,e0cd462d-4fab-48d1-9eaa-fd844d5173fa
GB39HOQU37455177028853,260254.06,Savings,b828e4f2-2dcd-4493-9745-c2d99f311a9a
GB35KSBG68597070205110,439613.47,Checking,e7e12488-2ffc-41a3-83a0-2a7bb3072b86
GB06KQGK32474311154808,713812.12,Checking,e1628d29-6144-4fe8-bd09-e6f6b286c577
GB77QAAO87172213092575,632142.1,Business,dcfb3660-3e2b-44b0-b06d-8af719db0251
GB29HSXN45519581105534,972225.61,Business,17604985-ba69-4e71-8fcd-bbe5cc5f85fd
GB49SDLI39382466697748,850887.7,Business,a6021ad9-e0ba-439b-afcb-40ab954ec2a9
GB43NKBV26460522155277,102379.35,Savings,f2e2a21a-d6a1-4c86-bc1b-2d3826766065
GB36YUMC41032236813625,395382.28,Business,aa0797b3-71e8-43c2-aec0-ff3f8cfa6515
GB15VVAU91905260005190,930317.2,Savings,f48c6e5d-6761-474c-b7a2-e0226e26ab8b
GB35EQZY49871829298876,903648.21,Checking,b19a5972-f96b-4bb7-aa73-e1b63b1208fa
GB64OYEH69167717594638,650011.12,Business,506fe9e1-29f9-41bd-b53d-77dd114784a3
GB08FQJJ29055046499080,880676.74,Business,1ccadc83-3249-4580-ab89-18d5b2e41610
GB61JMYO85716670792821,794881.02,Business,e34b83a5-a61a-48fd-8ff3-6ebb17e23e82
GB42WALO05924944225577,302775.08,Savings,7c10cbfd-798b-4e06-a46e-164f69912c11
GB40YISL56754672470279,432281.3,Savings,0cf5b138-e71e-49f0-97bf-069aa1736407
GB80OVZF35927717394778,528962.97,Checking,ccc53cf2-8433-438a-a4d5-d0362b3bde01
GB28MLPV59802586269249,371371.8,Savings,7ba02c86-9e0e-42ba-8ed7-c59daa2ef754
GB83VTOB43117577646395,556564.19,Checking,e6c9ff32-c5c0-41f5-897f-dc1b475473b3
GB85VENG67108269798861,299938.82,Checking,1f286415-43dd-4674-9e25-cdd488632d4b
GB18RCQL10088084628579,330619.59,Business,f0dd0074-2ce8-4d5f-81f8-eb7efae7b54a
GB84FGKT92349913542741,398180.59,Business,f28ea2d6-dd8c-4e56-ab8d-deadc15a71a9
GB68LVCH48063997849834,352078.73,Checking,f21de5e3-b81d-4e62-90af-6a48eee83f5e
GB50XOTY06490974510815,472185.47,Checking,564955e2-fd53-41e3-8f7f-093b90e8f0a5
GB73YROQ65069192528723,145729.66,Business,1263e0eb-1a65-42f5-906c-6100fd189bb4
GB42TLYK37448799375903,582526.61,Business,f6c90110-5bcf-4ee9-bd69-d67509a7faee
GB97ELBC14307177666376,81426.73,Savings,6007ef1b-fb7a-43fc-8619-6ebd568ec4ca
GB90VWNB96349489112744,242035.58,Savings,efebb4ca-2c3a-44b5-8ae4-e218c923702a
GB52CMLM35075479569814,906649.97,Business,fa9563d3-06ca-4667-9df2-733a99aad592
GB29LCUN59314577275705,776441.1,Savings,cea99060-c934-4591-a955-f09e8e13bd61
GB82QEIN69372694583116,843893.34,Checking,e694f2c2-d582-4131-84a9-8980811b67cc
GB80WBBQ80028084371476,937370.32,Savings,c698c491-7fa4-420c-84ce-e82545e1664c
GB45HTYZ90750214884920,380772.61,Savings,2368e4f1-9432-407b-9a6c-e7b78ad3cf20
GB73UDMZ79314221123074,64519.05,Business,a88598c3-989a-4140-a1e1-ac077cca31be
GB66ZSMO78260598278496,575826.56,Business,f0547317-2a8c-4830-80f6-78ac42bd3345
GB07UYUT78759517244740,605231.55,Savings,0a8cf92e-f230-4d3b-9998-b5f3e7712d01
GB51NKDA70786727655283,224942.75,Checking,80ba5434-f70c-41df-bb68-debb463fcb0c
GB62GUAE40070970764658,592050.54,Checking,64b9df60-3450-416b-b584-7a6f9484c44e
GB67WXGU89256139665966,292060.28,Checking,1b1c75e7-5cde-4570-8229-dbce52b8337b
GB82YCXO50605892360859,886400.07,Savings,5b13152a-3bb3-45da-9110-1e74e43ab0b5
GB33VUUP32736245172355,737633.73,Checking,f234fbaf-1d3b-4db9-9e9d-f840a9ec2efe
GB16LPYG86782427942051,393941.51,Business,68f8174a-9069-4a76-9a58-7dc59a472909
GB77RPNL80538875701431,560963.3,Checking,c999c8ff-9603-4d37-8055-bd14d777ee4c
GB62PPKO33076294366631,719564.5,Business,7b90500c-74e6-4007-aef0-b6c44e2d1414
GB52XEKI88236779229063,470692.53,Checking,22abdbe3-9c64-49ea-8de0-00f4b4343f80
GB97GPID88341017255996,56113.7,Checking,fed0ac6c-d6c1-43c8-b8f1-ff61755eace4
GB61SZGA99207353389290,89620.73,Business,25ab0570-11df-406e-af4d-16e92f281c00
GB68BFKZ20823565283892,856361.92,Business,edb5caaa-3017-4b0e-904f-c414243e6794
GB39BQOK96851513949352,96033.45,Business,a6b546cd-dbbc-4807-9e47-3b3d75b8a5d9
GB96VZDP82506013099703,390287.82,Checking,fc34dfc9-6b61-4839-b9e4-91c4add31262
GB07EDUE14067037685087,771471.24,Checking,cdcfdde7-302d-4277-9c96-e2d8581464c4
GB64QEOA31059570893557,991386.93,Checking,100362a9-e611-41f1-8de6-4295bff75067
GB32TPOV89397022620820,125756.65,Checking,78e3fffa-8cac-47f0-8ef1-5b1e0a0b30bf
GB49ZOHF06582197196318,261064.48,Business,5c8e7b75-6720-4481-947e-b2a199ec46a6
GB44BXZS79657389881212,952575.68,Business,727a5de0-96c6-4d65-86e8-e38b18aa7c02
GB81XVAE84549371923827,166240.28,Savings,68595ca9-25a5-4c18-ae1b-f664faf3f1ec
GB63PJGC35132008168012,64410.02,Business,97267985-f34f-44a1-9009-c8260098b5c8
GB67GRRG72127738350562,828539.01,Business,755d3c03-d981-4cb4-9904-b4b7c43a5f44
GB88DOYL48855277409288,125936.55,Savings,039647d6-dee6-4726-a592-4891349ad78f
GB18EFVZ32455793031239,646116.79,Checking,b70f69ca-c42c-40ea-b760-ef0bc4284f4b
GB79BCFM26118786659720,911397.7,Savings,528267d6-d23f-4b63-80bd-75bc86914b6f
GB74PPWZ42588128228813,859590.47,Checking,4657506d-36f4-40b4-a43b-6c4267bfeaf2
GB38PSHD94295716885092,529538.28,Savings,14edc8d5-1a43-4f4e-9553-8f6384c5fc0d
GB98KQLV31148344152220,645485.57,Savings,e13bf596-c4b1-42b7-afac-50a2abe8105c
GB78PCVA38845187614101,370295.24,Savings,45c4fc9c-ff69-48c2-87aa-6ec874180965
GB34XSRQ13771864863746,505059.3,Checking,1924ad89-66a7-4c7f-a2a5-8df19a5e46da
GB66FEDG83847863499552,613941.69,Business,59c31244-7d4e-43d9-ae3d-97f13262dbc3
GB88PEMB07100267769142,12742.85,Savings,af1c8718-87e6-4e7b-bfdc-1a50688be60b
GB93KKVF84476767459686,4004.88,Savings,acfc84a4-0e19-480e-80c7-d01e5d464763
GB06FFHX89402844970346,116130.06,Business,6917df15-6b9f-43e1-aef0-c7e4a1411a8d
GB42SLXX42679000203645,29888.02,Checking,2983039b-a754-4a75-a995-969b4e3c2e33
GB78YBQR88099143729338,337085.07,Savings,fa965f5a-b9f6-454a-a415-3c0fc3a729c5
GB02CZMB11411249871905,854968.14,Checking,3ae96407-215e-4fc1-89a6-0e4c45025a17
GB29UCJD35708711855250,391281.37,Savings,fdc1ebc3-e581-482b-b09c-e828ee08ecd7
GB53HCXZ29816719367958,930073.81,Checking,d649b0c3-0ed1-4486-9bba-83b38c7647a7
GB37PDFA09011985479860,927837.36,Savings,03484042-2a46-411c-b2c6-d959ccf84aeb
GB15XOBL41510525993199,133263.83,Business,8775cb82-ced1-46ba-8ddd-6961204bf32f
GB38QCFH28060855970522,471998.58,Business,332e99b9-8293-4913-be3f-5f8c7ba6b696
GB33QVDR38198517997378,922819.96,Savings,409551b4-220a-4ac1-99f2-3768dab045df
GB02OGVN90013210498138,24104.32,Business,bc78792b-6c68-4fc1-9350-c2c831a091f3
GB23DLUV25685818725388,315221.64,Savings,9f9ab72d-a05d-4269-a583-ef748fdafd7c
GB48OOOB79050270127322,396206.15,Business,dd43c2b9-1272-4da3-91e4-39487259fef2
GB61URCT83499196917805,999105.75,Savings,91915879-e504-4b6f-9c35-3513851a417e
GB93FFMK55658848371414,372450.03,Business,8f88bfa6-56bb-4a89-8f79-fa89a52e64e4
GB14EWOP13603085123590,331662.15,Checking,baf53616-ab9b-4234-b09d-b0f6e05ce15c
GB93FTLE65719356471662,838460.0,Business,e5ea81e4-676b-46ad-9af6-129e612b33b3
GB73FBRX66670396253658,356182.49,Savings,98304fed-7381-4d41-9a6a-a3b8fb8ade49
GB39JYGX69807125777467,567143.97,Business,7e8dc921-1c0a-4e36-bc4d-a934f1d42b71
GB97VLLR15078606999470,532956.78,Savings,dfc12565-b265-416c-be69-34fd7bb247fd
GB92KTQY58761224962669,410770.39,Business,2d60856b-a193-43b1-bafc-d11aaef8393f
GB25KWUE40135931385030,141936.17,Savings,8b268ec1-ac89-447c-a2b7-ccaeb22d80e1
GB79XKGG03427974301786,227947.88,Savings,bbaa5c43-edcb-45d9-8ba1-285b86503ff4
GB05DVXG49777218653883,992955.48,Checking,6da559b0-4493-4458-be11-46f1583a9526
GB80LHRQ38863560095416,661713.89,Checking,048d086b-a629-4081-af83-82ee0acc3887
GB57WPPN56293684161819,554596.04,Business,ce6ce36a-cfcf-403e-9d75-6281d74c447f
GB45MEZQ53351234530447,456683.46,Savings,48dff859-06cd-475c-90e9-302746ff345f
GB07CYAH27267382709681,584907.73,Checking,789dc0ce-24a4-490d-a162-cfce5954b786
GB91PNWQ77291678418600,782819.87,Checking,94154415-65a7-4070-ba95-c772963f5dbd
GB25APZE79915604312694,268438.12,Savings,cf9a8dee-0555-4247-86a1-3a8541f39da1
GB77EYVP44990815673597,754865.27,Checking,1798ecfd-3385-4e93-860d-4ab05b0caec2
GB88WMUA41616021970990,630929.63,Checking,02ba6fd3-43cc-4f6a-9fff-c47495a7e8b7
GB35NDFI35633363258915,377383.77,Checking,ee43766f-f9e0-4efa-b85a-04f510eb1cf4
GB23VHEL41471418169764,113357.18,Savings,d6340023-81e0-404b-a469-bafad533906f
GB13VVNJ16592035904290,199261.56,Checking,c9ac0cdb-5011-46b3-b9f7-0a8351039f30
GB25AWOQ28115943660283,77111.33,Business,c573a079-4a82-4d48-9526-fb437130cf6a
GB66WVKF02129164000843,125865.72,Checking,8280806f-f99e-4033-87ef-d6677dd8ae3e
GB19GJRK36446641410392,673910.14,Savings,3242be25-9812-43c7-a252-aa3ed98e6ac5
GB65YPRY79359580293708,369626.13,Savings,fd49c65f-d649-4961-a5af-6eff9108daae
GB12GZZI62323630079561,878544.86,Business,93c7bf2c-946e-47d3-8e0e-e00851432a0d
GB94EMXU24973739891679,283515.0,Checking,0842bdfa-3046-422f-8584-be3f59395750
GB93OUTU57667907497215,931976.42,Checking,62ca1a0e-5657-4262-afac-3b40933978ff
GB95DAEP00509669826490,584950.4,Business,e78d1e48-f559-423c-806f-f5d3269633f8
GB03BCHC80206508372987,143471.17,Savings,217085f2-fda2-4425-9655-ebde8d24fa8f
GB30NNIO00539800226120,79880.95,Savings,fd8c46dd-760c-409b-91e2-c55d6d1d943e
GB50ZDSY46582054673139,443064.69,Savings,d2b4f876-8bc7-4cf9-90ec-b511b464f62c
GB21BOUP82785285122468,675052.54,Business,c1e658d6-e2e4-470b-a511-760fbea06006
GB11HZFB91087797520458,660401.15,Savings,d3e856f7-876a-4ea2-9f9f-205157e508ec
GB25LSJS68445840371308,954055.18,Checking,168733ff-aa5f-4c3f-8f98-63ea75dc70ec
GB86PGVE50554402677309,775130.75,Checking,142b5b6a-f6cd-439a-ba4d-d676cd7ee1ab
GB64NGHD19351211961847,55060.2,Checking,be42e691-7f66-4555-b0b1-32d7ef1a0c20
GB02GADL75723130458587,219480.35,Checking,5148c584-4012-4500-9f82-93a7ca8a4923
GB51IJWA23925891886278,100679.78,Checking,3e98bed3-6ff3-46ed-ae91-c95361b08f60
GB79AUGU87992805043105,625568.15,Business,17074604-1d96-4a9e-9205-b1f21d67d963
GB83LQFZ84221660738082,618506.92,Business,677730c7-402f-4629-acbe-4ecdcb33fd73
GB67QOMZ34090199892077,969279.12,Checking,a548a099-5a96-4336-9441-c5a746175f03
GB67UPWG92870586246546,414203.32,Savings,a0135f70-d2e0-466c-9375-dc87fe12b9e6
GB74HKSF38478544014532,717270.41,Checking,9d60e898-d954-46af-99ec-9e3a46743368
GB54VDGQ03806313162809,904186.37,Checking,10cc043a-d6bd-4b1e-9b4f-8c4a233a5c92
GB10VKBO97888932389647,32642.23,Business,241348fa-6429-4491-977d-ced61636a336
GB22MKGD14775124437629,494155.81,Business,09614616-4dfe-4f60-862e-d89253b7676e
GB88YVXB43984386073755,160945.46,Checking,7c254a40-03d6-4b06-85f5-d825ca9a32de
GB79XRPG72953581172803,100276.37,Savings,b5e3eb55-22b2-4f02-ba25-c97120d3775e
GB22GWIQ57377972838280,575616.16,Savings,d7961de0-2567-4b84-82a1-758b10ef9ce5
GB32HBMP81279576623023,74243.13,Checking,6484fe86-8e04-4a72-bee1-a7ac6e47322d
GB19EEBD88622182177535,847969.67,Business,5a981370-2983-47da-974b-eaf633351858
GB65WDDO12302902143340,509739.56,Savings,39ad7895-a980-469e-8343-a643d569fbd6
GB14YBWU38513893019909,751972.58,Business,40f163a9-24be-467a-9cbc-723f04f0e6c7
GB68BAUS38366713206751,217919.79,Checking,00b98835-04dc-4270-a5bd-3d6fedef4986
GB54GXFF08588001358775,367576.63,Business,59d98963-cb69-4d2b-8c70-7c530460599a
GB38IRGX89255215229270,388406.13,Business,4796c8d6-d5e1-476c-988c-3c22ea6f30af
