CustomerID,Name,StreetAddress,City,State,ZipCode,AccountNumber,RiskScore
e55440dc-9a59-4a15-a622-01e14ba6deb6,Krystal Parker,68670 Jeffrey Trace,Randyshire,North Carolina,62784,GB80NORG74729898443924,0.49
9c479d3a-7d9f-4d8c-be67-745d299505fb,Jeffrey Morgan,37189 Mendez Locks Apt. 912,East James,Vermont,66990,GB34BLYW09779517009086,0.15
d16f5ab2-50b8-4368-b924-d922704c80d1,Ryan Grant,2834 Moody Ville Apt. 873,Taylormouth,Rhode Island,90989,GB48JTFT86474803788523,0.98
3ff7bc55-c1c3-4108-96e7-5bc2a69fb776,Matthew Hernandez,3586 Harris Trace Suite 538,North Gina,Kentucky,40792,GB29DEVW42428393785600,0.57
80a1c3ec-e51e-4976-8bac-754866621e8f,Stacey Taylor,867 Sally Tunnel,East Jenniferstad,Missouri,04448,GB48RAYR77546568438370,0.25
dad8fa7a-7be4-4d5d-972b-0ae3e92b48a7,Crystal Smith,95993 Tammy Oval Apt. 538,Melissamouth,Connecticut,86488,GB71VNCJ51289080127926,0.39
b3dc129f-d698-4657-ad3a-2ef02839ef9b,Edward Wagner,25404 May Vista Suite 324,Port Jeremyville,Montana,96615,GB14VAZB80629158701617,0.36
1d56450d-e168-4ae6-843b-e44c20242a3a,Barbara Perez,9866 Weaver Underpass Apt. 777,West Beckyside,Arizona,16407,GB22ORSG42300160754994,0.75
fe2b8f24-3cc8-457d-8b51-a452aac95cba,Mary Montgomery,964 Wallace Point Apt. 993,Fowlerborough,Oklahoma,56345,GB40NXXL58730658703622,0.58
49ad86d8-74ea-4b44-9f13-af14b2254d05,Robert Smith,0022 Taylor Junctions,East Noah,New York,15332,GB39MPUV13866602373128,0.53
806b5a97-2e8e-4a45-9785-06a736b8da2e,Dr. David Garcia,6629 Sophia Inlet,South Duane,Colorado,84646,GB11KWOG73190558948588,0.07
985eef32-e319-4f77-b515-71cb8db128b6,Gabriel Graham,826 Monica Cove Suite 083,East Mathew,Virginia,54771,GB24AUYP84070341170108,0.15
19bf5626-6260-4079-a4fd-28a42ea840f4,Katie Frost,882 Hall Mountains Suite 592,East Jamie,Massachusetts,31174,GB41JOOV42955532842412,0.34
5f6dfee1-aad9-4333-98e9-5b4b5a37bc81,Theodore Collins,8575 Davis Crossroad Apt. 098,East Elizabeth,Wisconsin,84256,GB83RQQW18687363281740,0.42
2db21310-1cb4-4eb2-8442-c7001b77cabb,Melissa Cochran,82468 Marie Spurs,Lake Johnchester,Utah,86250,GB08TWXL22381318533083,0.55
9cc145f9-b74b-4e32-873f-8b4fb8883095,Sharon Walters,096 Smith Spring,West Lisamouth,Georgia,22718,GB47HVOJ38989990755906,0.6
ae666d1d-1f1f-4ea3-9e6d-710534ca87ab,Robin Stuart,91651 Morales Mission,Port Christopher,Georgia,91534,GB16YHCS57475032794569,0.14
953b74d4-8615-4ce1-b513-9b4273f462e8,Stephanie Webb,063 Marcia Roads Suite 465,South Cindy,Alaska,84234,GB38DPLZ00550597045499,0.78
976cb5fb-fd41-4452-b149-189280c88110,Nathaniel Scott,296 Erin Roads Suite 817,Becktown,North Carolina,05631,GB77BSFT31136802970753,0.62
14c0ea9c-cd84-443a-9e8a-8952c90d2add,Gregory Kline,34371 Alexandra Overpass Suite 690,Sandramouth,Virginia,97408,GB95IFED91741769588563,0.13
72d57fed-d967-4390-8bec-2fe2c0da05ec,Tyler Smith,3261 Welch Street,North Grant,Kansas,13293,GB49YTZW35253469084965,0.19
47b26da4-9720-47cf-8db9-41be91b030fb,Jacob Peterson,7595 Jillian Ferry,Gordonmouth,Alabama,13238,GB88GTCK91060606007192,0.58
241941e6-df55-4303-833a-19f63648a6d4,Andrew Coleman,14114 Jackson Coves,Lake Leroy,Utah,19127,GB80THZJ22557049041623,0.76
34326209-815a-4d5e-8b64-8a4297c41fce,Daniel Rivera,17179 Alexandria Groves,West Davidstad,Delaware,04771,GB57AKUP24556331669461,0.83
dc83b887-197d-4c21-861e-1ee246dc2ab7,Alec Torres Jr.,838 Brown Falls Suite 382,Savagemouth,Colorado,70396,GB13OVKS06345902830538,0.47
865b7360-9382-46e4-826b-60627572ee44,Juan Nelson,409 Bautista Mountain,East Aaron,Iowa,13911,GB06CCHY08172563304737,0.63
0fa83d16-1f16-4719-ac61-555b46ce8912,Elizabeth Cuevas,60355 Colleen Wall,Brookehaven,Vermont,86286,GB84XJQM60455524494368,0.73
e5eaa4b4-5165-474b-b9ad-c953237d987a,Jacqueline Morris,505 Phillips Tunnel Suite 035,Farmershire,North Dakota,87440,GB11BQYS14812799969602,0.13
81d6c6d8-fc52-4fe7-ad2c-fee33b4991d5,Cynthia Johnson,2674 Benitez Parkway,Sandrastad,Oklahoma,19446,GB56BVFO89924632175168,0.78
26782705-347a-436a-adf2-38769e5d7441,Crystal Smith DVM,485 Dana Light,West Patricia,Alabama,94411,GB72WVVJ47956113267476,0.83
681c3196-6310-4c68-88d6-3c064b14b063,James Pena,5958 Christine Shoals Apt. 710,North Shawn,Illinois,63602,GB06IBJR31044432903462,0.87
40029ab5-d3fc-4815-9c8c-841d82aad6eb,Gabrielle Wells,685 Rivera Mall Apt. 332,South Kathy,Wyoming,16893,GB60GCND84829669457865,0.17
79d4fe24-25e7-4db4-bd37-23c62b82a133,Melissa Holt,822 Ray Port Suite 400,East Lauren,Texas,68328,GB20IQNK22323161845086,0.33
eda1170a-154b-4b55-8957-157ef71f11eb,Charles Jones,56645 Huber Plain,Port Brandyville,Arizona,49959,GB72QZYQ92423628279347,0.01
d8d49cfa-e9d2-4ce8-a248-9a68cf69ee4c,Bobby Best,409 Kennedy Club Suite 249,Juareztown,Minnesota,89737,GB85WFBP36018514148225,0.25
c35b4f73-6134-409e-a3fd-0b25ceb5a5e4,Scott Moore,443 Ashley Lights,West Kristinachester,Massachusetts,42733,GB54NQKF48229672992515,0.42
be171c7f-e6d8-417d-b053-2a4edc56a544,Michael Greene,13998 Lee Key,Tammyside,Maine,65000,GB40ZWAM68348810560302,0.79
5e09a815-cf2c-464c-917c-b82b84183e6a,Kenneth Norris,103 Dominique Greens,Abigailstad,Texas,62751,GB28RCBQ47955307418376,0.5
78e454af-193b-478f-9d59-adf053e65603,Lisa Smith,443 Hudson Extension Suite 837,Leeborough,Arizona,20386,GB74IMOJ29687354661818,0.12
c7f56a0a-d5dd-4889-aa51-714468ba41ff,Bernard Nichols,26641 Scott River,Rayfort,Nevada,67806,GB61JPUW67235069153843,0.47
4df7dbb6-14a3-4631-ace7-35fa9bd0a4be,Kara Hurst,362 Diane Prairie,Lewisborough,Wisconsin,32339,GB31AKGX95501773548895,0.52
2301b205-c78b-44fa-8d86-493061777493,Brian Dunn,967 Booker Junction Apt. 977,Millertown,North Carolina,43874,GB43OLLI11309757631672,0.5
bb020828-3f05-4e1f-8965-a6475b9e6e36,Stephen Rowland,930 Ibarra Walks,East Janetbury,Alabama,30561,GB16RFLH60052949432452,0.24
a32f2521-92c9-44cd-9e43-f450b84de873,Michelle Mccormick,76490 Chen Dam,West Stephaniehaven,South Carolina,07869,GB02GZTP50733043627003,0.02
ff2157e9-c6d6-44bb-be5f-5d3a252658a5,Brianna Carter,04370 David Forge,Colleenbury,Mississippi,36361,GB33FKXS43282996751841,0.38
9c090489-ad13-43ad-bce8-db073ff71b7a,Ivan Roberts,454 Campbell Lock,Garcialand,Texas,62014,GB46PYFA63189634779739,0.67
9a42ccf8-f19a-40d2-a134-df2f886a6f17,Kathleen Jones,023 Adams Causeway,Leeville,Arkansas,76977,GB43XIQS56886234762666,0.89
fa68b566-03b3-4790-a828-e7fe4fbb2354,Darren Martin,46440 James Parks,Brendachester,Texas,40778,GB55HPSV59625216956513,0.54
09dfe1d8-51a8-44fc-8a06-19ac552831b9,Thomas Wu,5924 Carolyn Freeway,East Michelleberg,Virginia,73995,GB90DGJR33580884468404,0.64
3b485784-a234-4562-9c74-6d1959106db4,Mr. Edward Houston,344 Stephen Meadow,South Chrisfort,Kansas,85656,GB73SGZJ61445048908357,0.31
9c64b40d-b9bb-4d49-b281-500adb3b0ead,Jason Brooks,98955 Amanda Meadow,North Dawn,Alaska,60983,GB59ELAR88031881355698,0.53
a681034c-15b5-43e6-b3c6-bb16479db02b,Mark Cox,502 Butler Road Suite 955,Port Jessica,Alabama,11970,GB22ZLBF18559233916781,0.59
331105e6-ee67-457c-b3ed-e7e5a3c2d07b,Renee Larson,8226 Wallace Mill Suite 130,Martinmouth,Iowa,09796,GB28XKSO87026806779360,0.07
177fcecb-5f7c-4947-be1e-b35d6234a642,Joan Rowe DVM,48393 Jacob Loaf,East Ericville,Vermont,95568,GB31PLIG08448480689524,0.65
dcdc2b4c-2190-458f-a675-af6a148dfd89,Allison Pacheco,081 Anderson Pines,Branditown,Missouri,87387,GB12UUYP22798553125192,0.64
2725576d-770b-4d06-8c85-cc3e91057b47,William Peterson,8550 Campbell Overpass Apt. 263,Shaneport,Missouri,28978,GB89QMJG66279960956823,0.95
35f712db-96b3-46d0-985b-ce553a5f445f,Ryan Huffman,1402 Rita Track,Sharonland,Florida,46074,GB67PQBI97495569069111,0.98
711289aa-7963-4960-baab-1efc6aabcb8a,Tanya Mitchell,01480 Blake Garden Suite 744,Port Valerie,New Jersey,32328,GB87DFAR69536011802190,0.61
c8135ba2-444b-408d-9605-65cba05cf0a2,Vanessa Hayes,92514 Sarah Glen,North Alexis,North Carolina,70441,GB23LDVW16822394939930,0.73
2c81ffe5-df2d-4cdc-9fb1-e092720321ad,Andrew Drake,75113 Cynthia Knolls Suite 899,Greenland,Montana,40398,GB67SKKO90080481638771,0.35
fcad2a7a-392e-4058-a1f4-1f6583145958,Anthony Brooks,1472 Michael Village Apt. 239,Sarahmouth,Texas,18682,GB25VTJN19313209272509,0.18
d4ad390e-4eea-43dc-8f26-3c96e145847b,Katie Brandt,55970 Patricia Run,Eatonton,New Jersey,82729,GB11KAXR48867950027951,0.31
ac6b54a3-9974-4e55-a8a2-eedd60087db2,Stephen Sanchez,71186 Ruiz Knolls,Linberg,Texas,15523,GB52HXKH41750305559363,0.63
d81328f6-e1ee-432a-bbb7-e89a40acbfee,Steven Young,608 Levi Rest,New Ashley,Alabama,52957,GB67NTJM97404920803755,0.15
9ee65135-8140-4f0e-b6fc-c22b1ce91598,Mark Thompson,9259 Timothy Trail Apt. 899,Port Courtneyhaven,New Hampshire,80827,GB39HABB22297151797206,0.48
422ad950-cac0-4d4e-922d-08dce6c8a323,Jermaine Ramirez,399 Bernard Squares,Hendersonburgh,Delaware,40616,GB58SHNF36154038640869,0.47
7bdd9655-d9d0-491b-955f-d5f11b057c3d,Mrs. Hannah Barrett,70276 Molina Ways Suite 189,Rachelhaven,Tennessee,62695,GB23HDCL24118764514179,0.92
c06223a0-ed19-404a-9a4c-f96b702d60b2,Michael Moore,4415 Nicholas Forges,Estradabury,Iowa,73374,GB41WTRH43647246055879,0.35
03869c98-4eaa-4c03-bc2e-9d109755ce0a,Maria Pierce,1973 Julia Street Apt. 259,East Jonathan,New Mexico,89007,GB07AYQC22627375393495,0.81
b1c83a1b-53f4-434f-9255-24daa498fb2b,Savannah Gutierrez,43729 Murphy Walk Apt. 137,Deanbury,Louisiana,05180,GB50TBSN17613798223578,0.1
f94e43c3-df94-465f-92cc-e0c98ada1713,Calvin Ross,782 Christina Heights Apt. 778,Robertchester,Rhode Island,32809,GB80DYFE00842293529968,0.95
49b61021-2781-4886-b099-eeaddadd69fc,Laura Smith,615 Timothy Trace Suite 310,Browntown,Florida,39939,GB49SJJC29313251662560,0.41
b8df83d3-55cc-4e07-b5a7-9ea66804bde3,Matthew Holloway,8092 Jared Walk Suite 219,Lake Debramouth,Ohio,99609,GB45IUXC04097924927903,0.95
163f676d-4495-4c7e-9a64-aeeebfad31dc,Dustin Snyder,35565 Garcia Neck,East Rick,Minnesota,77375,GB63ISPL84204667845791,0.37
1df1294d-65d7-4fc9-8c3a-a5430cc95495,Misty Mcmillan,9858 Griffin Plains Suite 586,Huntland,Iowa,97269,GB07EXOT53638890883511,0.25
590bbc4d-15d8-4ea8-a8ba-3e5e1b0033a8,Roger Davis,2914 Gutierrez Knolls Suite 353,Lorimouth,South Carolina,22475,GB24NXAA45532631801039,0.52
353b096b-e9dd-48fb-97c2-83efce501dc1,Regina Byrd,6976 Matthew Terrace Suite 322,Floresside,Illinois,88936,GB45TGWY51539885889480,0.97
b8a66d02-fece-4ff7-b2f0-99272deca171,Tara Mcdowell,11187 Chang Grove Suite 977,Port Rachelville,Ohio,67096,GB40IDFH89822429559317,0.09
394a1bfa-6b04-431a-b947-e6e3708acf16,Diane Cannon,60913 Snow Lakes,Kennethfort,New Hampshire,99197,GB14BZWH82962942226392,0.24
5c9a75ed-a878-4867-83bd-0fae7b8a03f4,Cathy Hansen,296 Diaz Expressway Suite 526,Bennettborough,Rhode Island,79213,GB85ZAPV57843704520047,0.62
6013acdd-c0a2-48ce-b739-6085b95ae9a4,Deanna Huff,73950 Bolton Path,Hansenbury,Connecticut,74467,GB77EHGZ15471063615000,0.87
053b0573-cb75-4421-97c9-3cf2e92394de,Sharon Casey,9242 Scott Green,East Morganview,West Virginia,82098,GB98PJXF70213250952471,0.76
e93740da-b42f-4510-89e8-74d9508b8ea2,Maria Paul,432 Karina Corners,Kaylabury,Washington,66866,GB42PBVB04930678932563,0.47
dbf680b8-9ee1-4698-bfc2-e249831d14e6,Kevin Cantu,77003 Glenn Meadows Apt. 080,Burchtown,Arizona,38419,GB83CWAG06393366114042,0.59
93ef373a-99a4-44bf-9199-021d2ff578a5,Kevin Avila,4821 Moore Expressway,East Bernardburgh,Indiana,28217,GB77NBSR87580738423738,0.62
107e8cac-be56-4d73-a2e4-4a05702d2a90,Nicole Weiss,80729 Kimberly Locks Suite 538,Jenniferborough,Missouri,23455,GB81FPKQ45105070078532,0.84
f26acfdd-96a5-44a8-8124-84cc7e16e62c,Jennifer Tucker,3766 Page Hills,Waltonside,Georgia,96264,GB04EVFS24537808808420,0.38
4b2a89ab-7a18-47a3-b1b6-7ea6fb40ac4a,Kelly Martin,07415 Autumn Ports Apt. 901,North Codychester,Wisconsin,35845,GB11MWLT63093852309128,0.43
c4058279-405a-4024-91c0-9239e1f624a6,Michael Carpenter,1328 Brown Green Apt. 144,Robinsontown,Nevada,42150,GB45CAVG77627220857919,0.11
168ab384-921c-4503-9581-b616516fc1b2,Richard Davis,5285 Lisa Hills,Port Mariaville,Florida,13993,GB20YAZG63376749023571,0.34
8ae725be-e208-46b2-96d8-70c2a3325a69,Chad Santiago,4475 Jasmine Estate,Nancyfort,Pennsylvania,30573,GB90ERVV23035852375322,0.17
1eef5163-94e0-42ba-8774-5b91be9d2d21,Tammy Espinoza,273 Jensen Heights,North Heidi,Nevada,02263,GB90FEDZ87774886883603,0.6
1c39b605-939e-4d15-b1bd-4f09ef4ea7d9,William Marks,890 Santana Plaza,Port Chloebury,New Hampshire,86419,GB46BNMT74251173012633,0.02
091762f6-2207-483a-93ae-bf0171c9e970,Connie Hines,81169 Johnson Crescent,Johnfurt,Wisconsin,33553,GB25ZYCG66157967663435,0.41
27f774f2-0c86-4d4e-9341-c4fb92177882,Nathan Miller,476 Antonio Track Suite 126,Taylorton,Louisiana,70017,GB24XIRI23505319145770,0.09
c131222d-d977-47d6-bbda-010f898b1d73,Julia Scott,97129 Ramos Plaza,New Karen,Maryland,60220,GB29SFJU48583500255335,0.97
c95fab7d-b319-4745-9241-8d7245d7261f,Maria Kirby,0234 Carrillo Isle Apt. 341,Garrettside,Idaho,65095,GB42QXCQ63009050112159,0.27
db70c8a4-ddcf-4166-a76b-8274a8f19847,Denise Matthews,6873 Bethany Glens Apt. 982,Michaelland,Alabama,21589,GB51WGMT36592793889724,0.51
d5bd55c7-d7df-41d4-bbf7-b75e663cbf5b,Mario Graham,942 Adriana Orchard Apt. 110,Burnsmouth,Missouri,06350,GB23WYXK16580607642166,0.73
5bb864a1-56b6-4a22-be16-3437fa63f83d,Deborah Roberts,25941 Thomas Harbor Suite 597,South Tyler,Nevada,05758,GB93BFAK88566995938864,0.6
db7cde79-c5b3-4433-acbe-c7e912640215,Allison Livingston,4521 Davis Drives,West Ryan,Vermont,01817,GB19PPWN77775843648062,0.08
5ce6050a-8f0d-4e11-baa8-aeb5f0aa0f37,Ms. Diane Johns DDS,90413 Morris Freeway Suite 548,Natashashire,Oklahoma,24387,GB08SMKC44727922263463,0.62
b3f99910-2074-4a68-ae34-7f1d29214ae9,Melissa Ballard,75198 Roy Via Suite 701,Boydfurt,Connecticut,86575,GB85NOJP77931557786997,0.52
4600790d-fe8b-4ace-950a-8d5527b2731d,Donna Walker,33699 Jorge Isle Apt. 054,Armstrongport,Missouri,38822,GB52XCIL37567302585685,0.51
fd8c93ab-eb9a-48b7-a554-84aea965036a,Terrance Sharp,91678 Julie Port Suite 774,New Robin,Arkansas,65943,GB20SAIF73358711651904,0.1
fefed4b9-647a-4682-aa50-9c03aa2a5949,Emily Romero,987 James Extensions Apt. 462,New Karen,Alaska,62423,GB94DXIQ57028955437092,0.05
062b1aa3-1432-4ec1-be69-9a16612499dc,Erik Huang,76752 Stewart Village Suite 455,Anneton,Massachusetts,79186,GB48GRYS78391068919599,0.62
3b0ee963-b43c-41f9-87cb-12fb5b34be1e,Karen Nash,37535 Andrew Plaza,Michaelhaven,South Carolina,40262,GB43PQFM47917502284084,0.73
7ec1d50b-4fed-46c8-a822-64dec68d93b1,Brent Wilkerson,70770 Miller Mountains,Kristenview,Tennessee,02025,GB65PFOQ37341875666293,0.17
b0a3b828-8964-4e28-91a2-8afd67e1b269,Natasha Hernandez,37401 Quinn Forge Apt. 148,Nguyenport,Idaho,63851,GB78MPKW01048193304875,0.78
e1adc1db-09dc-4470-b6f3-16234dc6fdd2,Alexis Williams,38603 Robert Pine Suite 487,East Taylorfort,Hawaii,68839,GB42KAXN82405146281765,0.63
0cbd15e3-8fc2-48e2-8945-218c9a7eb5d7,Scott Hall,39260 Christine Shoal Suite 742,Tomburgh,Massachusetts,41204,GB32EDAC14103347885133,0.5
2b93d76e-f187-4925-80e4-0828e57da10b,John Gonzales,36419 Moreno Glen Apt. 301,East Robert,Maine,80457,GB38OXCP83178239407295,0.77
72a46964-391e-46d2-9cf4-dcf0380d95bf,Mr. Robert Allison DVM,49478 Stephen Station Apt. 464,Hendersonburgh,Virginia,35993,GB35WXGT55268246646762,0.24
105e5564-cafb-4dea-adfb-dcb7ba3490ea,Andrew Beck,75178 Erica Point,Codyport,Missouri,53231,GB36RNUN40562467866200,0.48
2db74020-7ca8-4615-ab9c-642ac2854f11,Leslie James,01990 David Ports,Gregorybury,West Virginia,50149,GB87LABS76352180635954,0.68
0d488fe1-e9e7-40eb-8573-47fafb8ecf5d,Zachary Ramirez,419 Dennis Pass,Port Angelaberg,Tennessee,12474,GB77LWVG02648482647960,0.59
8cb1ab03-540c-44b2-8f87-05520fb493ff,Marissa Garcia,20504 Gardner Hills Suite 901,Jacobview,Oregon,02869,GB19CJBJ70873132288586,0.67
c641fccd-6869-43c5-877b-e604fe524a5a,Kristen Stephens,17939 Rowland Cape,Martinezshire,West Virginia,04084,GB09TKGB32769409564673,0.32
0b3f599d-0f4d-450b-a41d-d41843e3090e,Deanna Washington,8650 Calderon Rue,South Julieville,Tennessee,03242,GB50QIIJ10735645241120,0.48
6e9fba87-dc40-4f91-a9f6-e049dfb45a70,Tamara Collins,252 Davis Lock,Bernardmouth,Virginia,11848,GB27BEBS51209484802734,0.01
238140c2-5897-4fce-a79a-2c054bda0938,Maria Reed,2158 Noble Village,Karlhaven,South Carolina,47881,GB96BWBF13340984474707,0.8
001a0df0-4e4f-41ed-a92c-a9ed7033a2d7,Rebecca Henderson,90286 Miller Shoals Suite 939,East Michaelside,Illinois,52187,GB73LTUP34995510865851,0.51
3b72edba-f6ae-45b9-a00c-aaee30e8ad40,Joseph Ramirez,665 Dawson Row,South Jeromemouth,Wisconsin,62994,GB91EGFS09927084202478,0.66
26b24270-1479-4405-90d8-9932c7510279,Katie Morales,897 Roy Field Apt. 768,Wagnerfort,Utah,29933,GB33LJSI85036863377970,0.35
06bf6b98-b31f-4a61-acae-a4bbf205cb9f,Melissa Lucas,639 Ho Neck Suite 701,North Michael,North Carolina,74285,GB39XRML17281993576597,0.98
1343c3c9-2b76-4bce-9324-3b4e350c54fe,Paul Nelson,169 Casey Unions,Port Rhonda,Ohio,08579,GB54NZID84748557218615,0.7
2dd2a1ed-b044-4dd0-a3fa-88951cca8697,Heather Yang,205 Burns Parks Apt. 859,South Charles,Wisconsin,92027,GB70RHSK10754277816164,0.44
ac945e4b-9bfa-4a1e-9fc6-c220dface4bd,John Drake,6356 Seth View Suite 244,Mendozaton,Wisconsin,01452,GB49QOTU58510928441230,0.85
cdf4e26c-77fa-4301-9949-963ac6e84f55,Matthew Jefferson,4657 Michael Pines,Lake Eric,Iowa,96008,GB29OFBJ15317303315981,0.54
79a34fce-c2c4-4a9c-a191-9013806e5c3f,Julia Blackwell,464 Mitchell Hill,Carolinemouth,Virginia,08679,GB30BWIY31752057941930,0.01
06efae20-2c74-48c5-a11c-dc630e08c9e9,Kevin Young,58870 Andrea Passage Suite 276,Gabrielleport,Georgia,12681,GB06VAOK15274628987060,0.75
9c90a3d5-b4ec-4d44-a0c1-275f4ffd4b59,Jane Peterson,8440 Joseph Street Apt. 301,Perezchester,Oklahoma,53796,GB62XKGF28170068992919,0.3
5e4f4f16-860b-4b3a-9bc5-bdf56b1d2206,Rebekah Davidson,984 Victoria Hollow,Patrickmouth,Wisconsin,39707,GB16QALR87624978216471,0.64
c4b30b6a-dc49-4545-9838-226d81522e0e,Michael Parker,6348 Robert Shores Suite 782,Robersonville,Oregon,47804,GB18GZGC06955718505697,0.01
b7fa2978-454f-4eed-8b78-a6abab60705d,Danielle Moore,7650 Chavez Garden,Luisberg,Indiana,64595,GB96EQHH83456832915270,0.7
1232b0eb-79c8-44bb-8f7e-751c3d1c7e9b,Nathan Jackson,201 Melinda Highway Apt. 372,Saundersborough,Idaho,87769,GB43YNZT05291944885427,0.88
36499753-8a13-42c6-a39e-2020b38610c3,Dennis James,68864 Sanchez Port Apt. 041,Williamshaven,Nebraska,31918,GB80OXOA95525899856716,0.55
ffc1a6d9-d861-4779-ae89-59991353ab1f,James Davis,52785 Flowers Track Apt. 232,East Vickiland,Vermont,62564,GB37ZQLL05515526594210,0.97
b6c1cd70-ecf0-4cae-b1ec-9ed6e52777af,Laura Nelson,1859 Christopher Radial Suite 590,Alexanderside,Missouri,34667,GB70DIJI05390179293325,0.66
7b58b2b6-5c55-4ba9-83bb-79fff677c2e8,Ryan Peters,88068 Brown Point Apt. 834,Lake Deborah,Pennsylvania,90760,GB65OZKY77659895302731,0.56
e3e4c5df-710f-4b3f-8d55-c7d14d3c3189,Michael Gibson,361 Sandra Plains,North Sydney,Iowa,82780,GB17HNPK70145493677375,0.92
d78b6d4e-d24a-4e23-9449-a8c45218bca9,Brian Reyes,4151 Rodney Spring,Lisachester,Idaho,44331,GB88RTKX51306293639440,0.02
d9cc119c-317e-4f4a-9245-4c498e695dda,Peggy Brown,8358 Paige Neck Apt. 326,Lake Zachary,Montana,57157,GB54DYTB65016497127103,0.18
a415ed0f-6849-48dc-a654-80979c3e52b2,Samantha Golden,593 Mario Creek Apt. 612,New Jameschester,Kentucky,67841,GB50ZWAS21435563393981,0.43
f686599c-c74b-4d05-9315-a920c4ba6bcc,Dawn Mckenzie,6982 Julie Keys Apt. 492,East Robertburgh,Kansas,36561,GB90GWCS29380306537375,0.73
0032fe6d-3aee-4853-bd44-703521a148b5,Gregory Santiago,32544 Tony Burg Suite 378,South Victoria,California,89006,GB61WPWG10324118421488,0.45
b4328d7c-30cf-4853-a184-201400b1994d,Tonya Johnson,0979 Duran Roads Suite 121,Markville,Pennsylvania,73013,GB80GUZL50020342421572,0.67
324f6f1a-833b-4daa-969f-23c2eee850bc,Karen Reeves,320 Russell Tunnel Apt. 954,Raymondmouth,Mississippi,25084,GB91SLRV99479514410496,0.23
62c87187-0362-4ed0-bfe7-df7268fd3c5c,John Walker,0353 Julie Village Suite 183,Hayesville,Indiana,22815,GB10XUHH34203092618732,0.31
d69d8d8a-9581-4f71-a29b-9c30723375a9,Jane Lewis,78315 Carolyn Skyway,Port Marialand,Wyoming,34874,GB54CMIE79996689424213,0.27
837c6469-e76e-49a1-95ea-5cf525adda2d,Matthew Guzman,5728 Lori Skyway,Elliottport,Arkansas,37266,GB24IBJS27787133359677,0.51
f37878b3-e4d3-4f05-83c7-72bc753177f7,Alyssa Sims,5231 Harris Path,Port Amanda,Utah,53655,GB57UUEF60357361116494,0.97
3480ad7a-e692-40bf-a38f-2af52cd4e3d0,David Montoya,4222 Lopez Extension Apt. 789,West Ashley,Iowa,38319,GB93HKFJ88503308246435,0.61
c05ca0cb-2b07-44e3-afb3-b215cf8a3188,Jennifer Wilson,41166 Jensen Village,West Lynnfurt,Montana,06928,GB64EDVI20017383362050,0.57
0c95b2af-b899-4991-9b19-6cfb81368fa9,Leslie Moss,041 James Place,South Jeannehaven,Vermont,97294,GB38NRIH55220375764512,0.21
7602262b-852e-4c27-87dd-f89b5a507414,Lawrence Contreras,2751 Cook Greens,East Brittany,Iowa,13060,GB79NHUK04850157530296,0.02
fe853344-0ba6-48da-8e74-cda13fd5cd4a,Joshua Sanchez,470 Valerie Spurs,Rachelborough,Alaska,73281,GB02YKAC32137201099388,0.08
05760cf8-bfc3-467a-a6f8-42e2a5090daa,Jaclyn Fuller,9310 Rush Neck,North Carlos,Nebraska,57500,GB86KHSN67902768371587,0.41
a8752b69-ebb9-44d2-8b3c-4fc26f8f6f0b,Carol Williams,980 Jordan Cliff Suite 518,New Amanda,Indiana,46985,GB80DNVQ78147478603903,0.31
a3db24f9-39c4-41a2-9b3e-d2735e87419e,Ellen Johnson,272 Jeffrey Vista,North Christine,Idaho,49945,GB30LMMY05460629599581,0.75
4b2ab941-c01d-4b74-b964-fb84e5ba668a,Jennifer Johnson,78567 Amanda Causeway,Lake Jonathanside,Texas,08658,GB47OSVQ27441816846055,0.49
4a3190f6-fa7b-4ab1-8941-8ef63f0fd861,Bryan Mann,425 Blair Islands Suite 916,Port Katie,Maryland,35925,GB49JNDE95293698470055,0.16
cd443f4e-ec00-4303-9a4a-16655dc39fc1,Maria Chavez MD,173 Velasquez Stream,New Christophermouth,Kansas,42944,GB36YQGS10990837290471,0.44
8aa4b6a7-9d44-41cd-922d-57dc9c4f52e7,John Miller,54586 Wilson Forges,Maldonadobury,New Hampshire,10654,GB64JAOV07990247631697,0.87
5b72c89f-1567-4d12-9961-4f786cb1fc27,George Morgan,15968 Frank Route,North Susan,Michigan,51260,GB72PCVM21162914796981,0.4
ca76d5dc-4127-479a-aa3c-98c36dd201b4,Ashlee Ramirez,3853 Harris Causeway,Amyborough,Texas,25473,GB02ZZEP93487324643409,0.64
e6a2af59-6a23-4c25-b9d2-5dcf182a2fed,Andrea Price MD,4147 Moore Squares,Clementschester,Vermont,83830,GB25TYYV49962724340764,0.26
12709c3d-79de-4323-b923-c9d8b9a21532,Courtney Donovan,223 Shane Plaza Apt. 332,Loriburgh,Illinois,62513,GB46JSXB86459179043133,0.04
ac2d817c-74b0-4839-aa30-b8fe21550dfc,Steven Castro,9147 Gail Flats Suite 558,Lake Richard,Michigan,11544,GB76ZQKL76469419469634,0.99
91e74f47-2881-4359-87e2-594dd7376ec5,Robert Butler,2065 Patrick Creek Apt. 716,North Teresa,Rhode Island,16547,GB97PDEN37756688401824,0.73
45b02c5e-6808-43b7-8b1a-065466222bef,Ashley Lopez,4239 Marissa Pine Apt. 268,Taylorstad,Michigan,85270,GB20YQZG93868055639189,0.52
